gasto_id,fecha_id,sucursal_id,tipo_gasto,monto,descripcion
2738,1050,4,Combustible,569.51,Combustible - Sucursal 5
2739,79,1,Seguros,694.55,Seguros - Sucursal 3
2740,522,7,Marketing,551.16,Marketing - Sucursal 6
2741,864,1,Seguros,813.34,Seguros - Sucursal 6
2742,904,3,Personal,2298.21,Personal - Sucursal 3
2743,1069,5,Marketing,513.79,Marketing - Sucursal 1
2744,1030,1,Alquiler Local,903.76,Alquiler Local - Sucursal 2
2745,981,7,Alquiler Local,1232.71,Alquiler Local - Sucursal 2
2746,908,3,Marketing,1553.71,Marketing - Sucursal 6
2747,1012,8,Combustible,703.46,Combustible - Sucursal 5
2748,6,5,Seguros,889.38,Seguros - Sucursal 4
2749,566,8,Combustible,613.9,Combustible - Sucursal 1
2750,1080,2,Personal,1636.55,Personal - Sucursal 4
2751,216,5,Mantenimiento,326.47,Mantenimiento - Sucursal 6
2752,437,1,Mantenimiento,173.22,Mantenimiento - Sucursal 2
2753,1086,7,Personal,2527.09,Personal - Sucursal 3
2754,799,2,Combustible,435.65,Combustible - Sucursal 5
2755,99,6,Marketing,611.68,Marketing - Sucursal 6
2756,301,5,Seguros,349.45,Seguros - Sucursal 7
2757,1060,3,Mantenimiento,269.69,Mantenimiento - Sucursal 7
2758,830,1,Seguros,910.83,Seguros - Sucursal 3
2759,950,7,Alquiler Local,1851.14,Alquiler Local - Sucursal 4
2760,831,8,Alquiler Local,2043.47,Alquiler Local - Sucursal 3
2761,938,5,Personal,2218.1,Personal - Sucursal 4
2762,813,8,Personal,2206.26,Personal - Sucursal 1
2763,1047,1,Mantenimiento,479.87,Mantenimiento - Sucursal 3
2764,401,7,Mantenimiento,375.21,Mantenimiento - Sucursal 6
2765,1077,4,Marketing,1562.42,Marketing - Sucursal 6
2766,700,7,Combustible,147.12,Combustible - Sucursal 4
2767,672,8,Mantenimiento,286.73,Mantenimiento - Sucursal 8
2768,748,1,Mantenimiento,449.12,Mantenimiento - Sucursal 6
2769,32,8,Marketing,1713.44,Marketing - Sucursal 1
2770,47,6,Personal,2907.7,Personal - Sucursal 5
2771,92,4,Combustible,643.1,Combustible - Sucursal 1
2772,290,4,Seguros,1189.05,Seguros - Sucursal 3
2773,816,5,Alquiler Local,1141.82,Alquiler Local - Sucursal 5
2774,825,8,Personal,1787.99,Personal - Sucursal 2
2775,712,2,Mantenimiento,444.54,Mantenimiento - Sucursal 5
2776,573,2,Mantenimiento,295.79,Mantenimiento - Sucursal 3
2777,162,3,Marketing,623.98,Marketing - Sucursal 8
2778,932,6,Marketing,1501.76,Marketing - Sucursal 7
2779,494,8,Seguros,695.27,Seguros - Sucursal 8
2780,810,7,Mantenimiento,438.49,Mantenimiento - Sucursal 2
2781,910,8,Personal,2433.61,Personal - Sucursal 5
2782,740,5,Personal,1827.13,Personal - Sucursal 6
2783,667,6,Combustible,585.32,Combustible - Sucursal 8
2784,145,5,Combustible,397.54,Combustible - Sucursal 5
2785,894,1,Seguros,1140.88,Seguros - Sucursal 2
2786,917,5,Mantenimiento,168.78,Mantenimiento - Sucursal 6
2787,255,4,Alquiler Local,1645.37,Alquiler Local - Sucursal 4
2788,133,4,Combustible,241.84,Combustible - Sucursal 5
2789,778,7,Combustible,472.26,Combustible - Sucursal 4
2790,1074,2,Seguros,1026.67,Seguros - Sucursal 6
2791,681,6,Mantenimiento,141.81,Mantenimiento - Sucursal 8
2792,546,6,Personal,2626.72,Personal - Sucursal 5
2793,746,7,Personal,1651.37,Personal - Sucursal 7
2794,302,3,Alquiler Local,1070.49,Alquiler Local - Sucursal 8
2795,1002,7,Marketing,321.51,Marketing - Sucursal 3
2796,137,3,Mantenimiento,393.57,Mantenimiento - Sucursal 1
2797,1047,6,Seguros,585.91,Seguros - Sucursal 5
2798,265,5,Personal,1756.04,Personal - Sucursal 3
2799,455,5,Marketing,239.32,Marketing - Sucursal 8
2800,436,3,Alquiler Local,2388.19,Alquiler Local - Sucursal 3
2801,698,3,Combustible,365.51,Combustible - Sucursal 1
2802,497,8,Marketing,1808.93,Marketing - Sucursal 8
2803,103,4,Combustible,648.06,Combustible - Sucursal 1
2804,241,1,Marketing,1369.26,Marketing - Sucursal 6
2805,989,8,Mantenimiento,315.66,Mantenimiento - Sucursal 3
2806,113,3,Marketing,744.97,Marketing - Sucursal 3
2807,350,4,Combustible,268.56,Combustible - Sucursal 3
2808,232,5,Mantenimiento,178.55,Mantenimiento - Sucursal 6
2809,282,8,Combustible,168.43,Combustible - Sucursal 5
2810,989,6,Combustible,541.07,Combustible - Sucursal 3
2811,860,2,Marketing,1815.75,Marketing - Sucursal 7
2812,260,1,Combustible,367.74,Combustible - Sucursal 7
2813,474,2,Combustible,401.84,Combustible - Sucursal 4
2814,1074,8,Mantenimiento,346.82,Mantenimiento - Sucursal 7
2815,266,3,Personal,2553.47,Personal - Sucursal 2
2816,149,8,Personal,1546.51,Personal - Sucursal 3
2817,483,5,Personal,2207.96,Personal - Sucursal 4
2818,212,3,Marketing,1333.78,Marketing - Sucursal 1
2819,323,6,Alquiler Local,2326.11,Alquiler Local - Sucursal 6
2820,42,2,Personal,2259.21,Personal - Sucursal 3
2821,127,1,Personal,2186.44,Personal - Sucursal 6
2822,547,5,Seguros,603.84,Seguros - Sucursal 2
2823,972,4,Marketing,398.14,Marketing - Sucursal 8
2824,225,6,Marketing,440.53,Marketing - Sucursal 4
2825,655,4,Seguros,498.58,Seguros - Sucursal 1
2826,870,7,Personal,1823.37,Personal - Sucursal 1
2827,998,6,Seguros,1196.17,Seguros - Sucursal 7
2828,685,6,Alquiler Local,1959.17,Alquiler Local - Sucursal 7
2829,278,2,Mantenimiento,281.62,Mantenimiento - Sucursal 6
2830,475,1,Combustible,657.4,Combustible - Sucursal 5
2831,317,8,Marketing,1785.56,Marketing - Sucursal 4
2832,420,2,Seguros,896.04,Seguros - Sucursal 7
2833,589,5,Mantenimiento,126.85,Mantenimiento - Sucursal 8
2834,157,2,Marketing,357.98,Marketing - Sucursal 7
2835,809,6,Seguros,740.72,Seguros - Sucursal 3
2836,415,3,Seguros,576.11,Seguros - Sucursal 7
2837,432,5,Marketing,1725.07,Marketing - Sucursal 7
2838,168,4,Alquiler Local,1321.5,Alquiler Local - Sucursal 5
2839,1018,3,Personal,2342.88,Personal - Sucursal 3
2840,351,7,Mantenimiento,133.38,Mantenimiento - Sucursal 2
2841,1037,5,Mantenimiento,109.56,Mantenimiento - Sucursal 8
2842,59,2,Alquiler Local,2360.97,Alquiler Local - Sucursal 4
2843,922,4,Seguros,737.83,Seguros - Sucursal 3
2844,672,3,Marketing,572.67,Marketing - Sucursal 4
2845,816,3,Seguros,547.99,Seguros - Sucursal 8
2846,568,8,Alquiler Local,2475.29,Alquiler Local - Sucursal 5
2847,1064,6,Combustible,625.48,Combustible - Sucursal 1
2848,20,7,Alquiler Local,1150.74,Alquiler Local - Sucursal 4
2849,109,6,Combustible,216.36,Combustible - Sucursal 4
2850,732,8,Personal,1720.91,Personal - Sucursal 8
2851,19,8,Alquiler Local,2432.98,Alquiler Local - Sucursal 7
2852,906,4,Marketing,1594.32,Marketing - Sucursal 4
2853,198,4,Marketing,1282.75,Marketing - Sucursal 5
2854,548,3,Mantenimiento,303.55,Mantenimiento - Sucursal 8
2855,873,7,Mantenimiento,120.78,Mantenimiento - Sucursal 6
2856,197,8,Marketing,1083.64,Marketing - Sucursal 5
2857,778,2,Seguros,357.19,Seguros - Sucursal 5
2858,521,6,Seguros,349.27,Seguros - Sucursal 1
2859,325,5,Personal,2278.94,Personal - Sucursal 8
2860,1058,3,Marketing,730.25,Marketing - Sucursal 1
2861,312,6,Alquiler Local,991.55,Alquiler Local - Sucursal 4
2862,925,5,Personal,1941.01,Personal - Sucursal 4
2863,667,5,Alquiler Local,943.58,Alquiler Local - Sucursal 6
2864,438,8,Alquiler Local,1323.24,Alquiler Local - Sucursal 2
2865,788,8,Seguros,737.23,Seguros - Sucursal 8
2866,932,1,Mantenimiento,233.84,Mantenimiento - Sucursal 8
2867,476,1,Mantenimiento,153.13,Mantenimiento - Sucursal 7
2868,935,5,Seguros,685.83,Seguros - Sucursal 8
2869,979,5,Alquiler Local,1685.48,Alquiler Local - Sucursal 2
2870,48,3,Seguros,405.21,Seguros - Sucursal 1
2871,418,4,Combustible,368.66,Combustible - Sucursal 4
2872,903,3,Personal,2356.97,Personal - Sucursal 6
2873,389,4,Mantenimiento,142.27,Mantenimiento - Sucursal 8
2874,1000,5,Personal,2821.69,Personal - Sucursal 1
2875,802,4,Combustible,111.7,Combustible - Sucursal 1
2876,176,4,Mantenimiento,104.65,Mantenimiento - Sucursal 8
2877,1005,2,Mantenimiento,302.02,Mantenimiento - Sucursal 1
2878,234,5,Seguros,1121.17,Seguros - Sucursal 3
2879,509,2,Marketing,1760.68,Marketing - Sucursal 7
2880,239,8,Personal,1896.01,Personal - Sucursal 5
2881,246,6,Marketing,1315.89,Marketing - Sucursal 8
2882,628,3,Seguros,551.52,Seguros - Sucursal 2
2883,552,5,Marketing,1066.9,Marketing - Sucursal 2
2884,35,5,Personal,1802.87,Personal - Sucursal 3
2885,103,6,Seguros,703.3,Seguros - Sucursal 1
2886,157,5,Seguros,952.16,Seguros - Sucursal 3
2887,212,7,Personal,1838.94,Personal - Sucursal 4
2888,505,6,Alquiler Local,1275.77,Alquiler Local - Sucursal 2
2889,355,3,Marketing,641.66,Marketing - Sucursal 2
2890,335,1,Mantenimiento,398.54,Mantenimiento - Sucursal 3
2891,1055,2,Alquiler Local,2393.32,Alquiler Local - Sucursal 1
2892,17,5,Marketing,730.46,Marketing - Sucursal 8
2893,759,2,Combustible,305.12,Combustible - Sucursal 5
2894,1056,5,Marketing,445.19,Marketing - Sucursal 3
2895,1047,2,Alquiler Local,2446.49,Alquiler Local - Sucursal 5
2896,982,2,Combustible,177.46,Combustible - Sucursal 6
2897,466,7,Combustible,539.75,Combustible - Sucursal 5
2898,485,7,Alquiler Local,2264.82,Alquiler Local - Sucursal 7
2899,711,4,Personal,2684.05,Personal - Sucursal 5
2900,164,8,Mantenimiento,483.92,Mantenimiento - Sucursal 4
2901,673,1,Alquiler Local,1521.78,Alquiler Local - Sucursal 3
2902,1016,3,Personal,2168.62,Personal - Sucursal 2
2903,426,4,Alquiler Local,1286.35,Alquiler Local - Sucursal 2
2904,376,2,Marketing,841.76,Marketing - Sucursal 6
2905,187,5,Combustible,128.44,Combustible - Sucursal 4
2906,779,8,Personal,1578.75,Personal - Sucursal 5
2907,75,7,Personal,2119.34,Personal - Sucursal 3
2908,466,4,Mantenimiento,92.14,Mantenimiento - Sucursal 6
2909,123,2,Alquiler Local,1558.45,Alquiler Local - Sucursal 7
2910,505,7,Marketing,1815.09,Marketing - Sucursal 4
2911,362,7,Combustible,607.92,Combustible - Sucursal 6
2912,415,5,Seguros,888.33,Seguros - Sucursal 4
2913,942,4,Seguros,350.4,Seguros - Sucursal 2
2914,94,8,Seguros,419.49,Seguros - Sucursal 3
2915,886,4,Alquiler Local,2406.69,Alquiler Local - Sucursal 6
2916,958,2,Mantenimiento,470.19,Mantenimiento - Sucursal 7
2917,580,5,Alquiler Local,948.04,Alquiler Local - Sucursal 5
2918,738,1,Seguros,867.05,Seguros - Sucursal 6
2919,969,1,Alquiler Local,2498.16,Alquiler Local - Sucursal 6
2920,859,5,Seguros,1025.95,Seguros - Sucursal 1
2921,338,7,Alquiler Local,2283.61,Alquiler Local - Sucursal 8
2922,784,3,Mantenimiento,74.63,Mantenimiento - Sucursal 7
2923,747,7,Seguros,1181.53,Seguros - Sucursal 1
2924,31,7,Mantenimiento,426.44,Mantenimiento - Sucursal 5
2925,1050,8,Alquiler Local,1566.19,Alquiler Local - Sucursal 5
2926,346,5,Personal,1711.19,Personal - Sucursal 3
2927,522,7,Marketing,1908.56,Marketing - Sucursal 7
2928,918,2,Seguros,826.01,Seguros - Sucursal 2
2929,112,2,Combustible,438.65,Combustible - Sucursal 7
2930,726,2,Alquiler Local,1580.37,Alquiler Local - Sucursal 4
2931,668,4,Personal,1765.31,Personal - Sucursal 6
2932,335,2,Personal,2767.14,Personal - Sucursal 3
2933,187,4,Combustible,611.61,Combustible - Sucursal 6
2934,757,2,Personal,2030.48,Personal - Sucursal 2
2935,84,8,Alquiler Local,1946.84,Alquiler Local - Sucursal 7
2936,918,4,Marketing,1061.1,Marketing - Sucursal 4
2937,812,6,Personal,2869.8,Personal - Sucursal 2
2938,846,5,Seguros,600.12,Seguros - Sucursal 3
2939,566,2,Mantenimiento,103.82,Mantenimiento - Sucursal 3
2940,558,8,Mantenimiento,76.16,Mantenimiento - Sucursal 7
2941,408,6,Seguros,789.71,Seguros - Sucursal 1
2942,475,4,Marketing,1227.52,Marketing - Sucursal 5
2943,44,6,Personal,2215.23,Personal - Sucursal 1
2944,897,2,Combustible,130.17,Combustible - Sucursal 8
2945,676,7,Mantenimiento,141.35,Mantenimiento - Sucursal 3
2946,329,5,Alquiler Local,1365.12,Alquiler Local - Sucursal 4
2947,827,4,Mantenimiento,447.75,Mantenimiento - Sucursal 3
2948,117,5,Marketing,669.43,Marketing - Sucursal 4
2949,753,2,Seguros,1054.91,Seguros - Sucursal 2
2950,1029,8,Seguros,448.07,Seguros - Sucursal 1
2951,57,3,Mantenimiento,210.17,Mantenimiento - Sucursal 5
2952,65,7,Personal,1943.51,Personal - Sucursal 8
2953,130,6,Alquiler Local,2116.99,Alquiler Local - Sucursal 5
2954,190,2,Personal,2314.8,Personal - Sucursal 6
2955,379,1,Mantenimiento,264.42,Mantenimiento - Sucursal 2
2956,862,6,Marketing,365.25,Marketing - Sucursal 3
2957,770,4,Personal,2874.34,Personal - Sucursal 1
2958,801,4,Seguros,564.91,Seguros - Sucursal 4
2959,482,5,Combustible,476.58,Combustible - Sucursal 1
2960,793,2,Alquiler Local,1360.77,Alquiler Local - Sucursal 4
2961,385,8,Seguros,389.36,Seguros - Sucursal 5
2962,830,1,Personal,1777.21,Personal - Sucursal 1
2963,286,3,Personal,1917.68,Personal - Sucursal 7
2964,341,2,Mantenimiento,167.26,Mantenimiento - Sucursal 8
2965,885,7,Marketing,493.28,Marketing - Sucursal 2
2966,749,1,Seguros,875.57,Seguros - Sucursal 3
2967,908,1,Combustible,648.61,Combustible - Sucursal 4
2968,1021,4,Personal,2775.97,Personal - Sucursal 7
2969,298,6,Personal,2116.47,Personal - Sucursal 5
2970,889,1,Alquiler Local,1855.7,Alquiler Local - Sucursal 4
2971,534,1,Personal,2677.26,Personal - Sucursal 5
2972,493,7,Seguros,557.58,Seguros - Sucursal 5
2973,476,5,Mantenimiento,304.6,Mantenimiento - Sucursal 4
2974,496,1,Combustible,344.4,Combustible - Sucursal 8
2975,306,6,Marketing,1606.64,Marketing - Sucursal 1
2976,1019,8,Seguros,501.64,Seguros - Sucursal 7
2977,16,4,Marketing,1173.24,Marketing - Sucursal 4
2978,646,4,Alquiler Local,1517.49,Alquiler Local - Sucursal 5
2979,869,3,Marketing,536.07,Marketing - Sucursal 2
2980,507,6,Marketing,1929.77,Marketing - Sucursal 4
2981,1034,8,Mantenimiento,188.61,Mantenimiento - Sucursal 2
2982,913,1,Mantenimiento,389.89,Mantenimiento - Sucursal 3
2983,392,3,Personal,2595.94,Personal - Sucursal 2
2984,966,1,Combustible,342.93,Combustible - Sucursal 4
2985,321,8,Mantenimiento,269.28,Mantenimiento - Sucursal 3
2986,356,1,Seguros,1053.78,Seguros - Sucursal 7
2987,92,8,Seguros,777.37,Seguros - Sucursal 6
2988,480,3,Combustible,232.47,Combustible - Sucursal 7
2989,682,1,Personal,1774.93,Personal - Sucursal 4
2990,1095,3,Combustible,709.08,Combustible - Sucursal 8
2991,500,1,Alquiler Local,833.62,Alquiler Local - Sucursal 4
2992,1025,6,Marketing,1247.42,Marketing - Sucursal 3
2993,394,7,Mantenimiento,218.35,Mantenimiento - Sucursal 5
2994,173,6,Alquiler Local,1601.56,Alquiler Local - Sucursal 1
2995,454,3,Personal,2700.01,Personal - Sucursal 3
2996,97,5,Personal,1888.92,Personal - Sucursal 6
2997,731,6,Combustible,183.83,Combustible - Sucursal 3
2998,548,8,Marketing,622.42,Marketing - Sucursal 2
2999,628,4,Combustible,279.84,Combustible - Sucursal 7
3000,1041,4,Combustible,608.02,Combustible - Sucursal 8
3001,875,6,Alquiler Local,1078.07,Alquiler Local - Sucursal 1
3002,443,8,Alquiler Local,1492.39,Alquiler Local - Sucursal 3
3003,125,3,Personal,2972.55,Personal - Sucursal 8
3004,513,6,Mantenimiento,498.82,Mantenimiento - Sucursal 5
3005,538,2,Seguros,941.37,Seguros - Sucursal 5
3006,823,8,Combustible,175.59,Combustible - Sucursal 7
3007,92,5,Combustible,598.85,Combustible - Sucursal 1
3008,722,6,Marketing,1350.17,Marketing - Sucursal 4
3009,265,3,Mantenimiento,304.09,Mantenimiento - Sucursal 8
3010,297,5,Personal,1545.71,Personal - Sucursal 6
3011,597,4,Alquiler Local,1728.88,Alquiler Local - Sucursal 1
3012,564,3,Seguros,1185.66,Seguros - Sucursal 2
3013,400,2,Seguros,651.25,Seguros - Sucursal 6
3014,39,1,Seguros,983.59,Seguros - Sucursal 1
3015,172,2,Seguros,900.57,Seguros - Sucursal 8
3016,716,1,Alquiler Local,2277.36,Alquiler Local - Sucursal 8
3017,958,5,Mantenimiento,368.29,Mantenimiento - Sucursal 7
3018,550,3,Seguros,445.06,Seguros - Sucursal 3
3019,971,6,Mantenimiento,394.87,Mantenimiento - Sucursal 1
3020,87,2,Personal,2552.08,Personal - Sucursal 4
3021,548,2,Combustible,666.11,Combustible - Sucursal 3
3022,590,6,Combustible,592.41,Combustible - Sucursal 4
3023,501,3,Seguros,913.13,Seguros - Sucursal 7
3024,1011,4,Personal,2219.42,Personal - Sucursal 5
3025,402,6,Personal,1565.25,Personal - Sucursal 5
3026,525,4,Marketing,1860.0,Marketing - Sucursal 8
3027,704,6,Alquiler Local,2237.66,Alquiler Local - Sucursal 5
3028,36,7,Seguros,478.64,Seguros - Sucursal 6
3029,720,6,Seguros,1063.93,Seguros - Sucursal 7
3030,542,5,Seguros,358.41,Seguros - Sucursal 6
3031,5,1,Mantenimiento,52.38,Mantenimiento - Sucursal 1
3032,704,7,Personal,1689.41,Personal - Sucursal 7
3033,40,4,Marketing,1747.3,Marketing - Sucursal 3
3034,17,6,Combustible,420.19,Combustible - Sucursal 7
3035,757,3,Seguros,1132.12,Seguros - Sucursal 7
3036,1085,3,Seguros,702.89,Seguros - Sucursal 5
3037,551,4,Combustible,658.29,Combustible - Sucursal 5
3038,176,7,Combustible,690.26,Combustible - Sucursal 6
3039,111,8,Personal,2727.53,Personal - Sucursal 8
3040,659,2,Personal,2666.61,Personal - Sucursal 4
3041,835,3,Mantenimiento,107.64,Mantenimiento - Sucursal 7
3042,727,4,Mantenimiento,288.38,Mantenimiento - Sucursal 5
3043,976,3,Seguros,533.07,Seguros - Sucursal 8
3044,599,6,Combustible,277.9,Combustible - Sucursal 4
3045,99,6,Seguros,468.99,Seguros - Sucursal 1
3046,315,7,Alquiler Local,1734.63,Alquiler Local - Sucursal 2
3047,505,3,Alquiler Local,1200.78,Alquiler Local - Sucursal 3
3048,1024,8,Alquiler Local,1633.63,Alquiler Local - Sucursal 6
3049,454,7,Alquiler Local,1488.12,Alquiler Local - Sucursal 1
3050,280,2,Mantenimiento,283.67,Mantenimiento - Sucursal 3
3051,844,2,Combustible,784.3,Combustible - Sucursal 4
3052,789,5,Seguros,600.88,Seguros - Sucursal 1
3053,819,4,Seguros,949.88,Seguros - Sucursal 4
3054,747,1,Marketing,871.17,Marketing - Sucursal 4
3055,578,2,Combustible,504.11,Combustible - Sucursal 3
3056,101,3,Alquiler Local,2418.84,Alquiler Local - Sucursal 6
3057,1074,6,Marketing,1168.34,Marketing - Sucursal 8
3058,287,8,Marketing,470.89,Marketing - Sucursal 2
3059,234,7,Combustible,343.88,Combustible - Sucursal 2
3060,1005,2,Combustible,760.01,Combustible - Sucursal 5
3061,953,5,Mantenimiento,455.49,Mantenimiento - Sucursal 6
3062,194,3,Personal,1952.41,Personal - Sucursal 4
3063,281,3,Mantenimiento,491.59,Mantenimiento - Sucursal 2
3064,235,8,Marketing,1931.51,Marketing - Sucursal 6
3065,279,5,Mantenimiento,158.89,Mantenimiento - Sucursal 7
3066,309,1,Combustible,172.51,Combustible - Sucursal 6
3067,185,8,Personal,1535.71,Personal - Sucursal 5
3068,513,8,Personal,2334.84,Personal - Sucursal 7
3069,768,5,Marketing,1992.6,Marketing - Sucursal 8
3070,797,2,Mantenimiento,156.19,Mantenimiento - Sucursal 4
3071,186,2,Combustible,757.58,Combustible - Sucursal 6
3072,779,4,Marketing,1057.37,Marketing - Sucursal 1
3073,952,1,Alquiler Local,1371.55,Alquiler Local - Sucursal 4
3074,880,2,Personal,2487.68,Personal - Sucursal 1
3075,1033,7,Alquiler Local,1556.69,Alquiler Local - Sucursal 7
3076,369,7,Combustible,790.58,Combustible - Sucursal 3
3077,294,3,Combustible,120.58,Combustible - Sucursal 3
3078,235,3,Combustible,492.39,Combustible - Sucursal 5
3079,1061,5,Seguros,1159.99,Seguros - Sucursal 5
3080,689,4,Mantenimiento,218.34,Mantenimiento - Sucursal 7
3081,1052,6,Mantenimiento,163.28,Mantenimiento - Sucursal 6
3082,505,6,Alquiler Local,1625.06,Alquiler Local - Sucursal 4
3083,779,5,Combustible,416.74,Combustible - Sucursal 5
3084,398,4,Mantenimiento,396.35,Mantenimiento - Sucursal 8
3085,147,2,Personal,2153.48,Personal - Sucursal 8
3086,954,5,Seguros,634.32,Seguros - Sucursal 3
3087,71,1,Mantenimiento,254.08,Mantenimiento - Sucursal 7
3088,72,4,Combustible,389.55,Combustible - Sucursal 6
3089,424,1,Alquiler Local,1988.57,Alquiler Local - Sucursal 8
3090,307,5,Alquiler Local,2429.49,Alquiler Local - Sucursal 8
3091,656,4,Alquiler Local,1435.27,Alquiler Local - Sucursal 7
3092,400,1,Seguros,1113.79,Seguros - Sucursal 7
3093,755,4,Personal,2682.0,Personal - Sucursal 3
3094,216,8,Seguros,405.93,Seguros - Sucursal 4
3095,234,6,Seguros,718.39,Seguros - Sucursal 8
3096,1069,3,Marketing,1651.59,Marketing - Sucursal 6
3097,487,7,Seguros,856.28,Seguros - Sucursal 4
3098,26,6,Personal,2753.88,Personal - Sucursal 3
3099,905,3,Marketing,1925.5,Marketing - Sucursal 3
3100,237,4,Personal,2260.32,Personal - Sucursal 3
3101,638,4,Combustible,642.44,Combustible - Sucursal 4
3102,776,3,Alquiler Local,1765.87,Alquiler Local - Sucursal 8
3103,348,8,Alquiler Local,1993.12,Alquiler Local - Sucursal 8
3104,406,3,Seguros,1078.8,Seguros - Sucursal 4
3105,782,8,Personal,1656.88,Personal - Sucursal 8
3106,108,3,Alquiler Local,1484.64,Alquiler Local - Sucursal 2
3107,551,6,Seguros,309.29,Seguros - Sucursal 5
3108,761,2,Mantenimiento,180.66,Mantenimiento - Sucursal 8
3109,883,4,Seguros,1129.81,Seguros - Sucursal 8
3110,342,1,Personal,2414.28,Personal - Sucursal 2
3111,365,7,Alquiler Local,1419.02,Alquiler Local - Sucursal 2
3112,30,6,Seguros,966.98,Seguros - Sucursal 7
3113,503,1,Alquiler Local,1061.01,Alquiler Local - Sucursal 8
3114,536,8,Personal,1843.72,Personal - Sucursal 6
3115,96,7,Combustible,283.58,Combustible - Sucursal 2
3116,286,3,Combustible,189.98,Combustible - Sucursal 3
3117,366,3,Marketing,1596.99,Marketing - Sucursal 2
3118,390,2,Marketing,403.58,Marketing - Sucursal 1
3119,313,4,Marketing,1826.93,Marketing - Sucursal 6
3120,215,5,Combustible,254.19,Combustible - Sucursal 5
3121,67,4,Mantenimiento,267.11,Mantenimiento - Sucursal 5
3122,888,8,Marketing,1602.21,Marketing - Sucursal 3
3123,619,8,Mantenimiento,350.84,Mantenimiento - Sucursal 1
3124,211,5,Mantenimiento,273.85,Mantenimiento - Sucursal 4
3125,1020,2,Combustible,341.02,Combustible - Sucursal 6
